student_ID,week,正确率,平均用时,平均得分,答题次数
016226278e6a69e10aa4,40,0.09090909090909091,3.7954545454545454,0.3181818181818182,44
016226278e6a69e10aa4,41,0.4444444444444444,4.111111111111111,1.3333333333333333,9
016226278e6a69e10aa4,42,0.75,3.5,2.0,4
016226278e6a69e10aa4,44,0.08,2.96,0.28,25
016226278e6a69e10aa4,45,0.625,3.5,2.125,8
016226278e6a69e10aa4,46,0.5,2.75,1.5,4
016226278e6a69e10aa4,47,0.14285714285714285,2.761904761904762,0.8095238095238095,21
016226278e6a69e10aa4,48,0.18181818181818182,5.333333333333333,1.0303030303030303,33
016226278e6a69e10aa4,49,0.36363636363636365,6.454545454545454,1.2727272727272727,11
01a691413dc5897db83f,1,1.0,4.0,3.5,2
01a691413dc5897db83f,41,0.0915032679738562,4.196078431372549,0.3137254901960784,153
01a691413dc5897db83f,42,0.054945054945054944,6.285714285714286,0.3956043956043956,91
01a691413dc5897db83f,43,0.0,4.0,0.3333333333333333,3
01a691413dc5897db83f,44,0.08,8.16,0.5381818181818182,275
01a691413dc5897db83f,45,0.07692307692307693,3.8461538461538463,0.3076923076923077,13
01a691413dc5897db83f,51,0.0,6.5,1.6666666666666667,6
01d8aa21ef476b66c573,40,0.2727272727272727,4.0,0.2727272727272727,22
01d8aa21ef476b66c573,42,0.2222222222222222,4.62962962962963,0.8888888888888888,27
01d8aa21ef476b66c573,44,0.5,3.875,2.5,8
01d8aa21ef476b66c573,45,0.18181818181818182,6.181818181818182,0.7272727272727273,11
01d8aa21ef476b66c573,46,0.14893617021276595,3.3404255319148937,0.9148936170212766,94
01d8aa21ef476b66c573,51,0.5,3.45,1.5,20
01qkq6w2v62cimidb3b7,36,0.3333333333333333,3.3333333333333335,0.6666666666666666,3
01qkq6w2v62cimidb3b7,37,0.1111111111111111,3.2222222222222223,0.3333333333333333,9
01qkq6w2v62cimidb3b7,38,0.09090909090909091,3.1818181818181817,0.09090909090909091,11
01qkq6w2v62cimidb3b7,39,0.0,3.4285714285714284,0.2857142857142857,7
01qkq6w2v62cimidb3b7,40,0.1,3.7,0.6,10
01qkq6w2v62cimidb3b7,41,0.1111111111111111,47.55555555555556,0.7777777777777778,9
01qkq6w2v62cimidb3b7,42,0.1,4.1,0.6,10
01qkq6w2v62cimidb3b7,43,0.25,53.625,1.0,8
01qkq6w2v62cimidb3b7,44,0.0,4.25,1.0,4
01qkq6w2v62cimidb3b7,45,0.25,3.75,1.0,8
01qkq6w2v62cimidb3b7,46,0.3,10.3,0.9,10
01qkq6w2v62cimidb3b7,47,0.29411764705882354,29.470588235294116,1.2941176470588236,17
01qkq6w2v62cimidb3b7,48,0.3333333333333333,49.55555555555556,1.4444444444444444,9
01qkq6w2v62cimidb3b7,49,0.5,3.125,1.375,8
01qkq6w2v62cimidb3b7,50,0.3333333333333333,136.0,1.6666666666666667,3
02068067a434adb6556a,38,0.0,2.75,0.0,4
0258f681a9e1756dfc76,38,0.07272727272727272,14.10909090909091,0.2863636363636364,220
0258f681a9e1756dfc76,39,0.06521739130434782,3.347826086956522,0.43478260869565216,46
0258f681a9e1756dfc76,40,0.5,3.5,1.0,2
0258f681a9e1756dfc76,41,0.16,3.72,0.48,25
0258f681a9e1756dfc76,42,0.2127659574468085,4.808510638297872,1.0425531914893618,47
0258f681a9e1756dfc76,43,0.14814814814814814,3.3703703703703702,0.5185185185185185,27
0258f681a9e1756dfc76,45,0.05454545454545454,4.054545454545455,0.2545454545454545,55
0258f681a9e1756dfc76,46,0.02564102564102564,35.51282051282051,0.15384615384615385,39
0258f681a9e1756dfc76,47,0.23809523809523808,3.857142857142857,0.7619047619047619,21
0258f681a9e1756dfc76,49,0.6666666666666666,3.5,2.0,6
0258f681a9e1756dfc76,50,1.0,5.0,3.0,1
03754dce5ec7731fb3e2,37,0.37681159420289856,3.4057971014492754,1.3478260869565217,69
03754dce5ec7731fb3e2,38,0.2,3.6,1.8,5
03754dce5ec7731fb3e2,39,1.0,4.0,1.0,2
03754dce5ec7731fb3e2,40,0.2222222222222222,4.555555555555555,1.4285714285714286,63
03754dce5ec7731fb3e2,41,0.30303030303030304,21.939393939393938,2.0,33
03754dce5ec7731fb3e2,42,0.2727272727272727,4.7272727272727275,1.5454545454545454,11
03754dce5ec7731fb3e2,43,0.5,3.0,2.0,2
03754dce5ec7731fb3e2,44,0.4,2.9,1.6,10
03754dce5ec7731fb3e2,45,0.4,3.8,2.4,5
03754dce5ec7731fb3e2,46,0.14285714285714285,3.142857142857143,2.0,7
03754dce5ec7731fb3e2,47,0.5,6.666666666666667,2.1666666666666665,6
03754dce5ec7731fb3e2,48,0.46153846153846156,7.3076923076923075,1.9230769230769231,13
03754dce5ec7731fb3e2,50,0.2857142857142857,3.0,1.2142857142857142,14
03754dce5ec7731fb3e2,52,0.3333333333333333,8.666666666666666,1.6666666666666667,6
037a76bc8e6bf5fe1fc0,1,0.926829268292683,3.3902439024390243,2.4390243902439024,41
03aa0b20dd4af1888eef,41,0.06060606060606061,3.6363636363636362,0.06060606060606061,33
03aa0b20dd4af1888eef,42,0.19148936170212766,3.6382978723404253,0.3617021276595745,47
03aa0b20dd4af1888eef,43,0.0,5.0,0.0,1
03aa0b20dd4af1888eef,44,0.13333333333333333,2.7333333333333334,0.9333333333333333,15
03aa0b20dd4af1888eef,45,0.25,2.75,0.75,16
03aa0b20dd4af1888eef,46,0.36666666666666664,3.0,1.5666666666666667,30
03aa0b20dd4af1888eef,47,0.16,3.04,1.0,25
03aa0b20dd4af1888eef,48,0.2857142857142857,3.9523809523809526,1.0,21
03aa0b20dd4af1888eef,49,0.225,4.15,0.925,40
03aa0b20dd4af1888eef,50,0.21428571428571427,2.7142857142857144,1.0714285714285714,14
03aa0b20dd4af1888eef,51,0.3,3.0,1.7,10
03aa0b20dd4af1888eef,52,1.0,2.0,1.0,1
03b463f52c0fff35433b,42,0.5294117647058824,3.5294117647058822,0.9411764705882353,17
03b463f52c0fff35433b,45,0.25,2.5,0.875,8
03b463f52c0fff35433b,46,0.3333333333333333,3.75,1.3333333333333333,12
03b463f52c0fff35433b,47,0.45454545454545453,51.18181818181818,1.6363636363636365,11
03b463f52c0fff35433b,48,1.0,7.2727272727272725,3.090909090909091,11
03b463f52c0fff35433b,49,0.6,3.3,1.9,10
03b463f52c0fff35433b,50,1.0,3.3333333333333335,3.0,3
03e0c9bff3a9557480d9,37,0.11904761904761904,3.2142857142857144,0.11904761904761904,42
03e0c9bff3a9557480d9,39,0.0,2.0,0.0,1
03e0c9bff3a9557480d9,41,0.21052631578947367,3.9473684210526314,1.0,19
03e0c9bff3a9557480d9,47,0.5454545454545454,2.4545454545454546,1.7272727272727273,11
03e0c9bff3a9557480d9,48,0.35714285714285715,7.857142857142857,1.8571428571428572,14
03e0c9bff3a9557480d9,50,0.35714285714285715,3.2142857142857144,1.4285714285714286,14
03e0c9bff3a9557480d9,51,0.0,2.6,1.4,5
03e0c9bff3a9557480d9,52,0.2916666666666667,2.7083333333333335,1.4583333333333333,24
04f2689b4ea16d8d7d9a,37,0.14285714285714285,2.5714285714285716,0.14285714285714285,7
04f2689b4ea16d8d7d9a,38,0.0,3.0454545454545454,0.0,22
04f2689b4ea16d8d7d9a,39,0.0234375,3.4140625,0.1484375,128
04f2689b4ea16d8d7d9a,40,0.075,3.025,0.525,40
04f2689b4ea16d8d7d9a,41,0.2833333333333333,3.7666666666666666,0.7666666666666667,60
04f2689b4ea16d8d7d9a,42,0.05263157894736842,3.473684210526316,0.7017543859649122,57
04f2689b4ea16d8d7d9a,43,0.23076923076923078,4.0,0.6923076923076923,13
04f2689b4ea16d8d7d9a,44,0.08,12.08,1.2,50
04f2689b4ea16d8d7d9a,45,0.08333333333333333,4.833333333333333,0.5555555555555556,36
04f2689b4ea16d8d7d9a,46,0.03614457831325301,14.289156626506024,0.5783132530120482,83
04f2689b4ea16d8d7d9a,47,0.028985507246376812,15.681159420289855,0.5507246376811594,69
04f2689b4ea16d8d7d9a,48,0.047619047619047616,37.976190476190474,1.0238095238095237,42
0557b1363a5092b5811f,40,0.20689655172413793,3.689655172413793,0.20689655172413793,29
0557b1363a5092b5811f,41,0.046511627906976744,3.7286821705426356,0.18604651162790697,129
0557b1363a5092b5811f,42,0.12267657992565056,20.69888475836431,0.48698884758364314,269
0557b1363a5092b5811f,43,0.16923076923076924,4.8,0.7230769230769231,65
0557b1363a5092b5811f,44,0.25,2.875,1.5,8
0559e9cf806dab4cc20d,37,0.22580645161290322,3.5806451612903225,0.3870967741935484,31
0559e9cf806dab4cc20d,38,0.18181818181818182,4.484848484848484,0.6666666666666666,33
0559e9cf806dab4cc20d,39,0.15625,3.40625,0.5,32
0559e9cf806dab4cc20d,40,0.16981132075471697,18.69811320754717,0.8301886792452831,53
0559e9cf806dab4cc20d,41,0.06097560975609756,4.109756097560975,0.8048780487804879,82
0559e9cf806dab4cc20d,42,0.14285714285714285,42.666666666666664,0.6190476190476191,21
0559e9cf806dab4cc20d,43,0.2,3.2,0.6,5
0559e9cf806dab4cc20d,44,0.0,3.0,0.0,7
0559e9cf806dab4cc20d,46,0.15384615384615385,9.653846153846153,0.5,26
056ab41140f68c15db14,42,0.21296296296296297,10.768518518518519,0.9166666666666666,108
056ab41140f68c15db14,43,0.04477611940298507,83.29850746268657,1.328358208955224,67
056ab41140f68c15db14,44,0.15384615384615385,4.984615384615385,1.0769230769230769,65
056ab41140f68c15db14,45,1.0,3.0,3.0,1
056ab41140f68c15db14,52,0.3333333333333333,2.857142857142857,1.0476190476190477,21
058c03d945c4ae0978a0,40,0.7777777777777778,4.777777777777778,1.2222222222222223,9
058c03d945c4ae0978a0,42,1.0,6.0,2.0,2
058c03d945c4ae0978a0,43,0.5,4.5,1.5,2
058c03d945c4ae0978a0,45,1.0,5.75,3.0,4
058c03d945c4ae0978a0,46,0.75,3.25,2.25,4
058c03d945c4ae0978a0,48,0.0,5.0,0.0,2
058c03d945c4ae0978a0,49,0.4444444444444444,2.888888888888889,1.5,18
058c03d945c4ae0978a0,50,0.30303030303030304,3.3636363636363638,1.696969696969697,33
058c03d945c4ae0978a0,51,0.38461538461538464,3.0,1.6153846153846154,13
05e1c3ce1728da7e37e0,45,0.07407407407407407,3.4444444444444446,0.07407407407407407,27
05e1c3ce1728da7e37e0,46,0.14285714285714285,3.6285714285714286,0.2,35
05e1c3ce1728da7e37e0,47,0.125,3.40625,0.375,32
05e1c3ce1728da7e37e0,50,0.0,2.0,0.0,7
05e1c3ce1728da7e37e0,52,0.28,3.3,0.84,50
05e6d9723ab3cde0841d,37,0.05714285714285714,3.092857142857143,0.11428571428571428,140
05e6d9723ab3cde0841d,38,0.13513513513513514,3.918918918918919,0.40540540540540543,37
05e6d9723ab3cde0841d,39,0.07246376811594203,3.9420289855072466,0.35507246376811596,138
05e6d9723ab3cde0841d,41,0.09876543209876543,15.777777777777779,0.5432098765432098,81
05e6d9723ab3cde0841d,42,0.04195804195804196,42.72727272727273,0.45454545454545453,143
05e6d9723ab3cde0841d,44,0.1,4.8,0.5,60
061db2c91f94c612f2d4,37,0.8571428571428571,4.142857142857143,1.0,7
061db2c91f94c612f2d4,38,1.0,3.5,2.0,4
061db2c91f94c612f2d4,41,0.6875,4.0625,2.125,16
061db2c91f94c612f2d4,43,1.0,6.0,3.0,1
061db2c91f94c612f2d4,45,0.4117647058823529,3.9411764705882355,2.235294117647059,17
061db2c91f94c612f2d4,46,0.5833333333333334,6.25,2.0833333333333335,12
061db2c91f94c612f2d4,47,0.2857142857142857,2.5714285714285716,2.2857142857142856,7
06309f4c8785254f4c13,42,0.25,4.6875,0.25,16
06309f4c8785254f4c13,45,0.15,3.6,0.25,20
06309f4c8785254f4c13,51,0.6666666666666666,2.6666666666666665,1.3333333333333333,3
06309f4c8785254f4c13,52,0.725,3.675,2.175,40
06aff3e28c5db152f506,40,0.4,4.766666666666667,0.8666666666666667,30
06aff3e28c5db152f506,41,0.5,8.653846153846153,1.5,26
06aff3e28c5db152f506,42,0.4166666666666667,4.0,1.8333333333333333,12
06aff3e28c5db152f506,43,0.4,4.2,1.8,5
06aff3e28c5db152f506,44,0.24,4.0,1.08,25
06aff3e28c5db152f506,45,1.0,4.0,3.0,1
06aff3e28c5db152f506,46,0.5,3.0,1.5,2
06aff3e28c5db152f506,48,0.5,3.875,1.625,8
06aff3e28c5db152f506,49,0.3333333333333333,3.1666666666666665,1.0,6
06aff3e28c5db152f506,51,0.5,3.5,1.5,4
06aff3e28c5db152f506,52,0.8,2.4,1.7,20
071685b292483b04e836,1,0.8,3.7333333333333334,2.6,15
071685b292483b04e836,36,0.23529411764705882,2.6470588235294117,0.23529411764705882,17
071685b292483b04e836,37,0.2857142857142857,3.0,1.1428571428571428,7
071685b292483b04e836,41,0.5,3.0,1.0,2
071685b292483b04e836,42,0.5,3.5,1.5,2
071685b292483b04e836,43,1.0,3.5,3.0,2
071685b292483b04e836,44,0.3076923076923077,4.6923076923076925,0.7692307692307693,13
071685b292483b04e836,47,1.0,4.333333333333333,3.0,6
071685b292483b04e836,48,1.0,4.0,3.0,1
071685b292483b04e836,50,0.3333333333333333,4.333333333333333,1.0,3
071685b292483b04e836,51,0.6666666666666666,3.6666666666666665,2.0,6
071685b292483b04e836,52,0.25,4.0,1.875,8
074d7f43de7264306775,39,0.0,3.6666666666666665,0.0,3
074d7f43de7264306775,40,0.09183673469387756,3.0918367346938775,0.1326530612244898,98
074d7f43de7264306775,42,0.22857142857142856,3.5428571428571427,0.7428571428571429,35
074d7f43de7264306775,44,0.24242424242424243,3.6363636363636362,0.6666666666666666,33
074d7f43de7264306775,47,0.5555555555555556,3.5555555555555554,1.6666666666666667,18
074d7f43de7264306775,50,0.28,3.16,0.88,25
077d5c82c9ee5019220f,40,0.07692307692307693,4.230769230769231,0.07692307692307693,13
077d5c82c9ee5019220f,41,0.5384615384615384,4.230769230769231,0.5384615384615384,13
077d5c82c9ee5019220f,42,0.25,4.625,0.9375,16
077d5c82c9ee5019220f,43,0.6666666666666666,4.166666666666667,2.0,6
077d5c82c9ee5019220f,45,0.8571428571428571,3.142857142857143,2.5714285714285716,7
077d5c82c9ee5019220f,48,0.17543859649122806,4.87719298245614,1.0701754385964912,57
077d5c82c9ee5019220f,50,0.6666666666666666,3.0,2.0,6
077d5c82c9ee5019220f,52,0.6,2.65,1.75,20
07e3362d20ff4337671b,42,0.21428571428571427,3.7142857142857144,0.21428571428571427,14
07e3362d20ff4337671b,44,0.4,7.6,0.6,5
07e3362d20ff4337671b,46,0.5,8.0,0.5,2
07e3362d20ff4337671b,47,0.2,4.133333333333334,1.2,15
07e3362d20ff4337671b,48,0.5,8.75,1.25,4
07e3362d20ff4337671b,49,0.7,5.0,2.1,10
07e3362d20ff4337671b,50,0.627906976744186,3.302325581395349,1.930232558139535,43
07e3362d20ff4337671b,51,0.56,3.48,1.4,25
091554ffa26fc9b17c36,1,0.85,3.05,2.7,20
091554ffa26fc9b17c36,41,0.7692307692307693,4.3076923076923075,1.2307692307692308,13
091554ffa26fc9b17c36,43,0.7142857142857143,4.285714285714286,2.0,7
091554ffa26fc9b17c36,44,1.0,8.666666666666666,2.6666666666666665,3
091554ffa26fc9b17c36,45,0.5,4.0,1.5,2
091554ffa26fc9b17c36,47,0.2857142857142857,8.714285714285714,1.5714285714285714,7
091554ffa26fc9b17c36,49,0.16666666666666666,6.166666666666667,0.6666666666666666,6
091554ffa26fc9b17c36,50,0.09090909090909091,41.90909090909091,1.0909090909090908,11
091554ffa26fc9b17c36,51,0.5,3.6666666666666665,2.5,6
09400a9b50b6c96c5510,40,0.25925925925925924,3.037037037037037,0.5185185185185185,54
09400a9b50b6c96c5510,43,0.875,4.25,2.625,8
09400a9b50b6c96c5510,44,0.2222222222222222,4.5,0.7777777777777778,18
09400a9b50b6c96c5510,46,1.0,4.0,3.0,1
09400a9b50b6c96c5510,47,0.375,4.416666666666667,1.7916666666666667,24
09400a9b50b6c96c5510,49,0.2545454545454545,75.52727272727273,1.4181818181818182,55
09400a9b50b6c96c5510,51,0.4166666666666667,5.166666666666667,1.5,12
098b2c66cbc1ed736e14,42,0.37037037037037035,4.037037037037037,0.6666666666666666,27
098b2c66cbc1ed736e14,43,0.4375,4.625,1.5625,16
098b2c66cbc1ed736e14,44,0.3333333333333333,2.9696969696969697,1.3333333333333333,33
098b2c66cbc1ed736e14,45,0.2558139534883721,3.0,1.627906976744186,43
098b2c66cbc1ed736e14,46,0.25,3.75,0.75,4
098b2c66cbc1ed736e14,49,0.5,2.5,2.0,2
098b2c66cbc1ed736e14,51,0.2727272727272727,2.909090909090909,1.3636363636363635,11
0999173c045ee29a0b44,36,0.5,2.8,0.5,10
0999173c045ee29a0b44,37,0.0,3.0,0.0,7
0999173c045ee29a0b44,38,0.42857142857142855,2.9285714285714284,0.6428571428571429,14
0999173c045ee29a0b44,39,0.41379310344827586,3.4827586206896552,0.9655172413793104,29
0999173c045ee29a0b44,40,0.15384615384615385,2.923076923076923,0.46153846153846156,13
0999173c045ee29a0b44,41,0.6666666666666666,3.3333333333333335,2.0,3
0999173c045ee29a0b44,42,0.38461538461538464,4.3076923076923075,1.2307692307692308,13
0999173c045ee29a0b44,47,0.40625,16.71875,1.5,32
0999173c045ee29a0b44,48,0.2631578947368421,14.105263157894736,1.3157894736842106,19
09dfa3f18e48917f0242,42,0.047619047619047616,3.5185185185185186,0.10582010582010581,189
09dfa3f18e48917f0242,45,0.05454545454545454,3.4545454545454546,0.32727272727272727,55
09dfa3f18e48917f0242,47,0.30303030303030304,4.515151515151516,1.0606060606060606,33
09dfa3f18e48917f0242,49,0.45454545454545453,4.181818181818182,1.393939393939394,33
09dfa3f18e48917f0242,50,0.2777777777777778,3.5555555555555554,0.5,36
09dfa3f18e48917f0242,51,1.0,12.0,3.0,1
09e4bfadd7e012c37c7c,39,1.0,3.4444444444444446,1.0,9
09e4bfadd7e012c37c7c,41,0.14705882352941177,3.6470588235294117,0.7647058823529411,34
09e4bfadd7e012c37c7c,42,0.3333333333333333,47.592592592592595,1.3333333333333333,27
09e4bfadd7e012c37c7c,44,0.0,135.33333333333334,0.6666666666666666,3
09e4bfadd7e012c37c7c,45,0.6428571428571429,8.357142857142858,1.9285714285714286,14
09e4bfadd7e012c37c7c,46,0.2916666666666667,4.125,0.9166666666666666,24
09e4bfadd7e012c37c7c,50,0.3870967741935484,3.4838709677419355,1.2580645161290323,31
0a7f1a73361654329281,39,0.2608695652173913,3.0434782608695654,0.2608695652173913,23
0a7f1a73361654329281,40,0.0,4.0,0.0,3
0a7f1a73361654329281,41,0.4,4.2,1.0,10
0a7f1a73361654329281,42,0.38461538461538464,49.30769230769231,1.1923076923076923,26
0a7f1a73361654329281,43,0.09090909090909091,3.909090909090909,0.2727272727272727,11
0a7f1a73361654329281,45,0.5,12.5,1.8333333333333333,6
0a7f1a73361654329281,46,0.26666666666666666,17.3,0.8666666666666667,30
0a7f1a73361654329281,47,0.25,11.75,0.75,4
0a7f1a73361654329281,48,0.6,12.0,2.0,5
0a7f1a73361654329281,50,1.0,3.75,3.25,4
0a8736f6520cea837d94,40,0.3125,3.8125,0.3125,16
0a8736f6520cea837d94,41,0.0,3.3,0.0,20
0a8736f6520cea837d94,42,0.06153846153846154,3.707692307692308,0.5230769230769231,65
0a8736f6520cea837d94,43,0.11764705882352941,4.176470588235294,0.35294117647058826,17
0a8736f6520cea837d94,44,0.2727272727272727,2.4545454545454546,0.8181818181818182,11
0a8736f6520cea837d94,45,0.26666666666666666,2.8666666666666667,0.8,15
0a8736f6520cea837d94,46,0.14285714285714285,3.761904761904762,0.5238095238095238,21
0a8736f6520cea837d94,47,0.038461538461538464,4.269230769230769,0.15384615384615385,26
0a8736f6520cea837d94,48,0.25,6.178571428571429,1.3571428571428572,28
0a8736f6520cea837d94,50,0.6666666666666666,2.3333333333333335,2.3333333333333335,3
0a8736f6520cea837d94,51,0.21739130434782608,3.5652173913043477,0.6086956521739131,23
0a8736f6520cea837d94,52,0.1044776119402985,2.626865671641791,0.31343283582089554,67
0b02f701b1179f9f74f9,1,1.0,4.0,3.1666666666666665,6
0b02f701b1179f9f74f9,40,0.2222222222222222,3.6666666666666665,0.2222222222222222,9
0b02f701b1179f9f74f9,41,0.08823529411764706,3.7058823529411766,0.08823529411764706,34
0b02f701b1179f9f74f9,43,0.18518518518518517,4.148148148148148,0.5555555555555556,27
0b02f701b1179f9f74f9,44,0.6666666666666666,9.666666666666666,2.0,6
0b02f701b1179f9f74f9,49,0.2222222222222222,3.888888888888889,0.6666666666666666,9
0b02f701b1179f9f74f9,50,0.5,10.1,1.8,10
0b02f701b1179f9f74f9,51,0.19298245614035087,12.421052631578947,0.9122807017543859,57
0b02f701b1179f9f74f9,52,0.0,5.5,1.5,2
0b16d35f1f39a063708a,38,0.18181818181818182,2.727272727272727,0.18181818181818182,11
0b16d35f1f39a063708a,39,0.17647058823529413,3.235294117647059,0.17647058823529413,17
0b16d35f1f39a063708a,41,0.12121212121212122,4.015151515151516,0.3484848484848485,66
0b16d35f1f39a063708a,42,0.13636363636363635,8.090909090909092,0.45454545454545453,44
0b16d35f1f39a063708a,43,0.03125,16.4375,0.28125,32
0b16d35f1f39a063708a,44,0.11940298507462686,8.567164179104477,0.5522388059701493,67
0b16d35f1f39a063708a,46,0.1,5.45,0.6,40
0b16d35f1f39a063708a,47,0.06666666666666667,4.6,0.2,15
0b16d35f1f39a063708a,48,0.13636363636363635,3.4545454545454546,0.9090909090909091,22
0b16d35f1f39a063708a,49,0.75,3.75,2.25,4
0b16d35f1f39a063708a,50,0.07692307692307693,141.07692307692307,0.4230769230769231,26
0b16d35f1f39a063708a,51,0.05405405405405406,142.94594594594594,0.8108108108108109,37
0b16d35f1f39a063708a,52,0.3157894736842105,3.473684210526316,1.0,19
0b28c0a454678b75eefb,42,0.5,3.3333333333333335,1.1111111111111112,36
0b28c0a454678b75eefb,47,0.6875,4.875,2.46875,32
0b28c0a454678b75eefb,49,0.8666666666666667,4.133333333333334,2.6666666666666665,15
0b307ee95b41e222f204,1,1.0,3.4,3.6,5
0b307ee95b41e222f204,36,0.25,2.5833333333333335,0.3333333333333333,24
0b307ee95b41e222f204,37,0.3,4.8,1.1,10
0b307ee95b41e222f204,40,1.0,4.0,3.0,1
0b307ee95b41e222f204,41,0.5238095238095238,5.666666666666667,1.5714285714285714,21
0b307ee95b41e222f204,42,0.17647058823529413,4.647058823529412,0.5294117647058824,17
0b307ee95b41e222f204,43,0.14285714285714285,146.14285714285714,1.0714285714285714,14
0b307ee95b41e222f204,44,0.18181818181818182,4.863636363636363,1.4090909090909092,22
0b307ee95b41e222f204,46,0.4,6.4,2.2,15
0b307ee95b41e222f204,49,0.24324324324324326,4.351351351351352,1.2162162162162162,37
0b828e1ae026c57b34dd,37,0.5652173913043478,5.043478260869565,1.1304347826086956,23
0b828e1ae026c57b34dd,38,0.48,84.52,1.8,25
0b828e1ae026c57b34dd,39,0.28,3.8,1.76,25
0b828e1ae026c57b34dd,41,0.45454545454545453,5.545454545454546,1.6363636363636365,11
0b828e1ae026c57b34dd,42,1.0,4.0,3.0,1
0b828e1ae026c57b34dd,49,0.5,3.0,2.5,2
0b828e1ae026c57b34dd,50,0.0,5.0,2.0,1
